#ProvID, Culture, Religion, TradeGoods, Citizens, Freedmen,serfs, Slaves,aristocracy,mages,nobility, Tribesmen, Civilization, Barbarian,city status, NameRef,AraRef
2753,alaguric_4,ancestral_beliefs,fish,0,0,0,0,0,0,0,4,25,0,,PROV2753,errnorfallie_7
2754,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2754,new_world_shouth_area_1
2755,rohenoan_2,helluvian,olive,0,3,6,0,0,0,1,0,35,0,,PROV2755,rohenoa_shout_area_1
2756,eagelian,the_first_emperor,wood,0,2,6,0,0,0,1,0,40,0,,PROV2756,egalia_minori_6
2757,intermarenican_5,helluvian,olive,2,2,10,0,0,0,1,0,30,0,city,,PROV2757
2758,intermarenican_1,helluvian,fur,0,0,6,0,0,0,0,0,30,0,,PROV2758,intermarenica_area_6
2759,intermarenican_4,helluvian,wild_game,2,1,10,0,0,0,1,0,30,0,,PROV2759,intermarenica_area_8
2760,alaguric_4,the_old_pantheon,wood,0,2,0,0,0,0,0,4,25,0,,PROV2760,flusenland_area_2
2761,borderlander_2,great_wolf_pantheon,wood,0,0,0,0,0,0,0,5,25,0,,PROV2761,morrigan_borderlands_3
2762,eagelian,the_first_emperor,woad,0,1,10,0,0,0,1,0,40,0,,PROV2762,egalia_minori_2
2763,intermarenican_5,helluvian,wood,0,1,8,0,0,0,1,1,30,0,,PROV2763,intermarenica_area_1
2764,common_dwarven_3,the_old_father_stone,salt,1,4,5,0,1,0,2,0,30,0,,PROV2764,western_skyreach_fothill_2
2765,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2765,new_world_shouth_area_1
2766,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2766,new_world_shouth_area_1
2767,borderlander_3,great_wolf_pantheon,vegetables,0,0,0,0,0,0,0,5,25,0,,PROV2767,morrigan_borderlands_4
2768,weagelian,great_wolf_pantheon,salt,0,1,0,0,0,0,0,3,25,0,city,,PROV2768
2769,eagelian,the_first_emperor,dates,1,1,5,0,1,0,1,0,40,0,city,,PROV2769
2770,eagelian,the_first_emperor,wild_game,0,0,3,0,0,0,1,0,40,0,,PROV2770,egalia_minori_5
2771,intermarenican_5,helluvian,earthware,2,2,5,0,0,0,3,0,30,0,,PROV2771,intermarenica_area_1
2772,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2772,new_world_wastelands
2773,,,,0,0,0,0,0,0,0,0,0,0,,PROV2773,morrigan_sea
2774,weagelian,the_first_emperor,grain,2,3,6,0,0,0,4,0,25,0,city,,PROV2774
2775,beatepian_lower_3,the_first_emperor,incense,1,2,4,0,0,0,1,0,35,0,,PROV2775,lower_beatep_area_5
2776,beatepian_upper_1,beatepian_pantheon,stone,0,0,0,0,0,0,0,0,35,0,,PROV2776,luxterra_shout_wastelands
2777,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2777,new_world_shouth_area_1
2778,selewine,ancestral_beliefs,wood,0,4,2,0,0,0,1,0,35,0,,PROV2778,rohevia_area_2
2779,weagelian,the_first_emperor,wood,1,3,7,0,0,0,2,1,25,0,,PROV2779,wegalia_minori_3
2780,beatepian_upper_2,the_first_emperor,marble,0,0,8,0,0,0,1,0,35,0,city,,PROV2780
2781,eagelian,the_first_emperor,iron,1,1,7,0,0,0,1,0,40,0,,PROV2781,egalia_minori_5
2782,intermarenican_5,helluvian,wood,3,3,5,0,0,0,0,0,30,0,,PROV2782,intermarenica_area_2
2783,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2783,new_world_shouth_area_1
2784,intermarenican_4,the_old_father_stone,wood,0,4,3,0,0,0,1,0,30,0,,PROV2784,western_skyreach_fothill_3
2785,intermarenican_1,helluvian,wine,1,1,9,0,0,0,1,0,30,0,,PROV2785,intermarenica_area_4
2786,intermarenican_4,helluvian,cloth,1,2,7,0,1,0,2,0,30,0,,PROV2786,intermarenica_area_8
2787,common_dwarven_2,the_old_father_stone,marble,1,3,3,0,1,0,1,0,30,0,,PROV2787,passages_of_skyreach_1
2788,zani_vetalian_4,helluvian,grain,4,5,16,0,1,0,5,0,35,0,city,,PROV2788
2789,selewine,helluvian,wood,0,5,0,0,0,0,0,0,35,0,,PROV2789,rohevia_area_2
2790,orcish_5,orcish_ancestral_faith,grain,0,3,6,0,0,0,3,0,25,0,,PROV2790,morrigan_borderlands_1
2791,beatepian_lower_3,helluvian,dates,1,2,4,0,0,0,1,0,35,0,,PROV2791,lower_beatep_area_5
2792,common_dwarven_3,the_old_father_stone,base_metals,1,2,6,0,1,0,2,0,30,0,,PROV2792,western_skyreach_fothill_3
2793,common_dwarven_2,the_old_father_stone,cattle,1,2,6,0,1,0,1,0,30,0,,PROV2793,passages_of_skyreach_2
2794,flusenlander_3,the_old_pantheon,earthware,0,0,0,0,0,0,0,4,25,0,,PROV2794,flusenland_area_2
2795,zani_vetalian_4,helluvian,iron,1,2,11,0,1,0,1,0,35,0,,PROV2795,rohevia_area_3
2796,weagelian,the_first_emperor,wine,5,3,4,0,0,0,1,0,25,0,,PROV2796,wegalia_majori
2797,intermarenican_5,helluvian,fish,2,2,7,0,0,0,0,0,30,0,city,,PROV2797
2798,common_dwarven_3,the_old_father_stone,stone,1,2,4,0,1,0,1,0,30,0,,PROV2798,western_skyreach_fothill_2
2799,aralan,helluvian,leather,0,4,8,0,0,0,2,0,35,0,,PROV2799,rohenoa_shout_area_1
2800,rohenoan_4,father_protector_pantheon,vegetables,0,3,4,0,0,0,1,0,35,0,,PROV2800,rohevia_area_2
2801,borderlander_3,great_wolf_pantheon,earthware,0,0,0,0,0,0,0,5,25,0,,PROV2801,morrigan_borderlands_3
2802,beatepian_lower_2,the_first_emperor,olive,0,0,5,0,0,0,1,0,35,0,,PROV2802,lower_beatep_area_3
2803,intermarenican_4,helluvian,woad,0,0,4,0,0,0,1,0,30,0,,PROV2803,intermarenica_area_8
2804,zani_vetalian_4,helluvian,grain,2,2,11,0,0,0,4,0,35,0,city,PROV2804,rohenoa_shout_area_1
2805,eagelian,helluvian,dye,1,4,7,0,0,0,2,0,40,0,city,,PROV2805
2806,beatepian_lower_2,the_first_emperor,iron,1,2,5,0,0,0,1,0,35,0,,PROV2806,lower_beatep_area_3
2807,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2807,new_world_shouth_area_1
2808,weagelian,helluvian,wood,2,4,5,0,0,0,2,0,25,0,,PROV2808,wegalia_minori_3
2809,eagelian,the_first_emperor,wood,0,2,4,0,0,0,0,0,40,0,,PROV2809,egalia_minori_3
2810,common_dwarven_3,the_old_father_stone,stone,0,2,2,0,1,0,3,0,30,0,,PROV2810,flusenland_area_2
2811,alaguric_4,the_old_pantheon,cattle,0,0,0,0,0,0,0,5,25,0,,PROV2811,flusenland_area_2
2812,,,,0,0,0,0,0,0,0,0,0,0,,PROV2812,serpent_sea
2813,borderlander_1,great_wolf_pantheon,stone,0,0,0,0,0,0,0,6,25,0,,PROV2813,morrigan_borderlands_4
2814,,,,0,0,0,0,0,0,0,0,0,0,,PROV2814,intergealiaan_sea
2815,eagelian,the_first_emperor,hemp,2,3,3,0,0,0,2,0,40,0,,PROV2815,egalia_minori_2
2816,eagelian,the_first_emperor,cloth,7,6,13,0,1,0,2,0,40,0,city,,PROV2816
2817,common_dwarven_2,the_old_father_stone,base_metals,1,1,2,0,1,0,1,0,30,0,,PROV2817,passages_of_skyreach_1
2818,zani_vetalian_4,helluvian,grain,6,3,11,0,1,0,5,0,35,0,city,PROV2818,rohevia_area_1
2819,orcish_5,orcish_ancestral_faith,vegetables,0,3,6,0,0,0,3,0,25,0,,PROV2819,morrigan_borderlands_1
2820,eagelian,the_first_emperor,cattle,0,2,5,0,0,0,0,0,40,0,,PROV2820,egalia_minori_3
2821,eagelian,the_first_emperor,wine,0,0,8,0,1,0,1,0,40,0,,PROV2821,egalia_minori_6
2822,common_dwarven_3,the_old_father_stone,wood,1,4,1,0,0,0,1,0,30,0,,PROV2822,western_skyreach_fothill_2
2823,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2823,new_world_shouth_area_1
2824,aralan,helluvian,honey,3,2,10,0,0,0,0,0,35,0,,PROV2824,rohenoa_shout_area_1
2825,borderlander_3,great_wolf_pantheon,wood,0,0,0,0,0,0,0,5,25,0,,PROV2825,morrigan_borderlands_4
2826,intermarenican_3,helluvian,honey,1,1,5,0,0,0,0,0,30,0,,PROV2826,intermarenica_area_6
2827,intermarenican_4,helluvian,vegetables,1,1,3,0,0,0,1,0,30,0,,PROV2827,intermarenica_area_8
2828,flusenlander_3,the_old_pantheon,grain,0,0,0,0,0,0,0,5,25,0,,PROV2828,flusenland_area_2
2829,aralan,helluvian,wood,0,3,2,0,0,0,1,0,35,0,,PROV2829,rohevia_area_2
2830,eagelian,the_first_emperor,olive,0,0,3,0,0,0,1,0,40,0,,PROV2830,egalia_minori_6
2831,intermarenican_5,helluvian,grain,3,3,13,0,1,0,1,0,30,0,city,,PROV2831
2832,intermarenican_1,helluvian,spices,6,2,14,0,1,0,3,0,30,0,city,,PROV2832
2833,intermarenican_1,helluvian,earthware,0,0,5,0,0,0,3,0,30,0,,PROV2833,intermarenica_area_4
2834,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2834,new_world_shouth_area_2
2835,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2835,new_world_shouth_area_2
2836,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2836,new_world_shouth_area_1
2837,beatepian_lower_3,the_first_emperor,dates,1,2,5,0,0,0,1,0,35,0,,PROV2837,lower_beatep_area_3
2838,intermarenican_5,helluvian,earthware,2,2,3,0,0,0,4,0,30,0,,PROV2838,intermarenica_area_2
2839,intermarenican_1,helluvian,earthware,2,2,6,0,0,0,1,0,30,0,city,,PROV2839
2840,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2840,new_world_shouth_area_2
2841,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2841,new_world_shouth_area_2
2842,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2842,new_world_shouth_area_1
2843,aralan_2,ancestral_beliefs,iron,3,4,13,0,0,0,2,0,35,0,city,PROV2843,rohevia_area_3
2844,intermarenican_2,helluvian,vegetables,1,1,9,0,0,0,1,0,30,0,,PROV2844,intermarenica_area_3
2845,common_dwarven_2,the_old_father_stone,iron,1,2,4,0,1,0,2,0,30,0,,PROV2845,passages_of_skyreach_1
2846,alaguric_4,the_old_pantheon,cloth,1,3,2,0,0,0,1,3,25,0,,PROV2846,flusenland_area_2
2847,,,,0,0,0,0,0,0,0,0,0,0,,PROV2847,middle_inter_sea
2848,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2848,new_world_shouth_area_2
2849,zani_vetalian_4,helluvian,olive,0,0,13,0,0,0,3,0,35,0,,PROV2849,rohenoa_shout_area_1
2850,aralan,helluvian,wild_game,0,0,5,0,0,0,0,0,35,0,,PROV2850,rohevia_area_3
2851,weagelian,the_first_emperor,wild_game,1,3,6,0,0,0,2,0,25,0,,PROV2851,wegalia_minori_3
2852,beatepian_lower_2,the_first_emperor,earthware,1,2,5,0,0,0,1,0,35,0,,PROV2852,lower_beatep_area_3
2853,beatepian_lower_2,the_first_emperor,leather,1,3,6,0,0,0,1,0,35,0,,PROV2853,lower_beatep_area_3
2854,common_dwarven_3,the_old_father_stone,cattle,1,2,4,0,1,0,1,0,30,0,,PROV2854,western_skyreach_fothill_3
2855,common_dwarven_2,the_old_father_stone,precious_metals,1,4,3,0,1,0,1,0,30,0,,PROV2855,passages_of_skyreach_2
2856,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2856,new_world_shouth_area_2
2857,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2857,new_world_shouth_area_1
2858,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2858,new_world_shouth_area_1
2859,eagelian,the_first_emperor,stone,1,3,6,0,0,0,0,0,40,0,,PROV2859,egalia_minori_3
2860,intermarenican_4,helluvian,wood,0,4,4,0,0,0,1,0,30,0,,PROV2860,intermarenica_area_8
2861,common_dwarven_2,the_first_emperor,base_metals,0,0,0,0,0,0,0,0,30,0,,PROV2861,luxterra_north_wastelands
2862,eagelian,the_first_emperor,glass,2,4,7,0,1,0,1,0,40,0,,PROV2862,egalia_minori_3
2863,eagelian,the_first_emperor,salt,0,0,5,0,0,0,1,0,40,0,,PROV2863,egalia_minori_5
2864,intermarenican_2,helluvian,olive,1,2,5,0,0,0,1,0,30,0,,city,PROV2864
2865,intermarenican_1,helluvian,fish,3,2,8,0,0,0,0,0,30,0,,city,PROV2865
2866,,,,0,0,0,0,0,0,0,0,0,0,,PROV2866,morrigan_sea
2867,aralan,helluvian,fur,0,2,3,0,0,0,0,0,35,0,,PROV2867,rohevia_area_3
2868,zani_vetalian_4,helluvian,fish,1,2,7,0,0,0,1,0,35,0,,PROV2868,rohevia_area_3
2869,flusenlander_3,the_old_pantheon,fur,0,2,2,0,0,0,1,4,25,0,,PROV2869,flusenland_area_2
2870,alaguric_4,the_old_pantheon,honey,0,0,2,0,0,0,1,5,25,0,,PROV2870,flusenland_area_1
2871,aralan,helluvian,grain,1,1,11,0,0,0,3,0,35,0,,PROV2871,rohenoa_shout_area_1
2872,aralan,helluvian,earthware,0,3,3,0,0,0,2,0,35,0,,PROV2872,rohevia_area_3
2873,beatepian_lower_2,the_first_emperor,hemp,1,2,5,0,0,0,1,0,35,0,,PROV2873,lower_beatep_area_2
2874,intermarenican_2,helluvian,cloth,2,2,10,0,1,0,2,0,30,11,city,,PROV2874
2875,intermarenican_1,helluvian,olive,1,1,4,0,0,0,1,0,30,0,city,,PROV2875
2876,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2876,new_world_shouth_area_1
2877,rohenoan_4,father_protector_pantheon,wild_game,0,3,6,0,0,0,1,0,35,0,,PROV2877,rohevia_area_1
2878,orcish_6,orcish_ancestral_faith,base_metals,0,3,3,0,0,0,4,0,25,0,,PROV2878,gaelica_area_1
2879,borderlander_3,great_wolf_pantheon,wood,0,0,0,0,0,0,0,4,25,0,,PROV2879,morrigan_borderlands_4
2880,beatepian_lower_2,the_first_emperor,glass,2,3,4,0,0,0,1,0,35,0,,PROV2880,lower_beatep_area_2
2881,intermarenican_5,helluvian,incense,1,1,8,0,0,0,2,0,30,0,,PROV2881,intermarenica_area_2
2882,intermarenican_2,helluvian,papyrus,2,2,12,0,1,0,2,0,30,0,city,,PROV2882
2883,weagelian,great_wolf_pantheon,stone,0,0,0,0,0,0,1,4,25,0,,PROV2883,wegalia_minori_3
2884,beatepian_lower_2,the_first_emperor,vegetables,1,3,4,0,0,0,2,0,35,0,,PROV2884,lower_beatep_area_2
2885,eagelian,the_first_emperor,olive,2,0,3,0,0,0,1,0,40,0,,PROV2885,egalia_minori_3
2886,eagelian,the_first_emperor,horses,0,0,3,0,0,0,1,0,40,0,,PROV2886,egalia_minori_3
2887,intermarenican_5,helluvian,hemp,2,2,9,0,0,0,1,0,30,0,,PROV2887,intermarenica_area_2
2888,intermarenican_4,helluvian,grain,1,2,6,0,0,0,2,0,30,0,,PROV2888,intermarenica_area_8
2889,orcish_6,orcish_ancestral_faith,iron,0,5,3,0,0,0,2,0,25,0,,PROV2889,gaelica_area_1
2890,orcish_5,orcish_ancestral_faith,cattle,0,4,5,0,0,0,3,0,25,0,,PROV2890,morrigan_borderlands_1
2891,borderlander_3,great_wolf_pantheon,honey,0,0,0,0,0,0,0,5,25,0,,PROV2891,morrigan_borderlands_4
2892,phanician,the_first_emperor,fish,1,2,4,0,0,0,1,0,30,0,city,,PROV2892
2893,beatepian_lower_3,the_first_emperor,gems,1,2,3,0,1,0,1,0,35,0,,PROV2893,lower_beatep_area_5
2894,eagelian,the_first_emperor,grain,1,1,5,0,0,0,0,0,40,0,,PROV2894,egalia_minori_5
2895,common_dwarven_3,the_old_father_stone,precious_metals,1,2,4,0,1,0,2,0,30,0,,PROV2895,western_skyreach_fothill_2
2896,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2896,new_world_shouth_area_2
2897,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2897,new_world_shouth_area_1
2898,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2898,new_world_shouth_area_1
2899,zani_vetalian_4,helluvian,hemp,4,3,8,0,0,0,0,0,35,0,,PROV2899,rohenoa_shout_area_1
2900,weagelian,the_first_emperor,cattle,1,2,6,0,0,0,1,0,25,0,city,,PROV2900
2901,beatepian_lower_2,beatepian_pantheon,honey,1,3,4,0,0,0,1,0,35,0,,PROV2901,lower_beatep_area_3
2902,intermarenican_1,helluvian,hemp,1,1,7,0,0,0,1,0,30,0,,PROV2902,intermarenica_area_4
2903,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2903,new_world_shouth_area_1
2904,eagelian,the_first_emperor,wine,3,1,8,0,0,0,1,0,40,0,,PROV2904,egalia_minori_6
2905,intermarenican_2,helluvian,spices,5,3,15,0,3,0,4,0,30,0,city,,PROV2905
2906,common_dwarven_2,the_old_father_stone,stone,1,3,3,0,1,0,2,0,30,0,,PROV2906,passages_of_skyreach_2
2907,beatepian_lower_3,the_first_emperor,glass,2,5,9,0,1,0,2,0,35,0,city,PROV2907,lower_beatep_area_5
2908,intermarenican_3,helluvian,wood,0,4,3,0,0,0,1,0,30,0,,PROV2908,intermarenica_area_8
2909,common_dwarven_3,the_old_father_stone,iron,1,3,2,0,1,0,2,0,30,0,,PROV2909,flusenland_area_2
2910,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2910,new_world_shouth_area_2
2911,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2911,new_world_shouth_area_1
2912,aralan,helluvian,wood,0,4,2,0,0,0,1,0,35,0,,PROV2912,rohevia_area_1
2913,aralan,helluvian,iron,0,0,9,0,0,0,1,0,35,0,,PROV2913,rohevia_area_1
2914,aralan_2,ancestral_beliefs,base_metals,0,4,4,0,0,0,2,0,25,0,,PROV2914,gaelica_area_1
2915,borderlander_3,great_wolf_pantheon,cattle,0,0,0,0,0,0,0,3,25,0,,PROV2915,morrigan_borderlands_1
2916,beatepian_lower_3,helluvian,dye,2,1,6,0,0,0,2,0,35,0,,PROV2916,lower_beatep_area_4
2917,intermarenican_5,helluvian,wine,0,1,13,0,1,0,1,1,30,0,city,,PROV2917
2918,intermarenican_2,helluvian,cattle,0,0,4,0,0,0,1,0,30,0,city,,PROV2918
2919,common_dwarven_1,the_old_father_stone,wild_game,1,2,4,0,1,0,1,0,30,0,,PROV2919,western_skyreach_fothill_3
2920,beatepian_lower_3,the_first_emperor,olive,0,2,3,0,0,0,3,0,35,0,,PROV2920,lower_beatep_area_5
2921,beatepian_lower_2,beatepian_pantheon,woad,1,3,3,0,0,0,1,0,35,0,,PROV2921,lower_beatep_area_2
2922,intermarenican_3,helluvian,iron,1,1,10,0,0,0,1,0,30,0,,PROV2922,intermarenica_area_8
2923,eagelian,the_first_emperor,spices,0,0,5,0,0,0,1,0,40,0,,PROV2923,egalia_minori_3
2924,alaguric_4,the_old_pantheon,leather,0,0,1,0,0,0,0,7,25,0,,PROV2924,flusenland_area_1
2925,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2925,new_world_shouth_area_1
2926,borderlander_1,great_wolf_pantheon,cattle,0,0,0,0,0,0,0,7,25,0,,PROV2926,morrigan_borderlands_1
2927,intermarenican_2,helluvian,fish,2,2,11,0,0,0,1,0,30,0,city,,PROV2927
2928,common_dwarven_2,the_old_father_stone,fur,1,3,3,0,1,0,1,0,30,0,,PROV2928,passages_of_skyreach_1
2929,,,,0,0,0,0,0,0,0,0,0,0,,PROV2929,flusenviel_sea
2930,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2930,new_world_shouth_area_1
2931,eagelian,the_first_emperor,leather,3,2,10,0,0,0,1,0,40,0,,PROV2931,egalia_minori_6
2932,eagelian,the_first_emperor,earthware,0,0,4,0,0,0,0,0,40,0,,PROV2932,egalia_minori_6
2933,intermarenican_3,helluvian,wood,2,1,3,0,0,0,2,0,30,0,,PROV2933,intermarenica_area_9
2934,intermarenican_3,helluvian,earthware,1,1,5,0,0,0,2,0,30,0,,PROV2934,intermarenica_area_8
2935,common_dwarven_1,the_old_father_stone,cattle,1,3,6,0,1,0,2,0,30,0,,PROV2935,western_skyreach_fothill_3
2936,celtican_2,father_protector_pantheon,fish,1,3,2,0,0,0,0,2,25,0,,PROV2936,gaelica_area_1
2937,borderlander_3,great_wolf_pantheon,hemp,0,0,0,0,0,0,0,4,25,0,,PROV2937,morrigan_borderlands_1
2938,weagelian,the_first_emperor,grain,0,1,11,0,0,0,1,0,25,0,,PROV2938,wegalia_minori_3
2939,weagelian,the_first_emperor,wood,2,2,7,0,0,0,1,0,25,0,,PROV2939,wegalia_minori_3
2940,intermarenican_2,helluvian,grain,0,1,6,0,0,0,1,0,30,0,,PROV2940,intermarenica_area_4
2941,,,,0,0,0,0,0,0,0,0,0,0,,PROV2941,serpent_sea
2942,aralan,helluvian,dye,0,0,9,0,0,0,1,0,35,0,,PROV2942,rohevia_area_1
2943,celtican_2,father_protector_pantheon,grain,3,5,8,0,1,0,3,0,25,0,city,PROV2943,gaelica_area_1
2944,orcish_6,orcish_ancestral_faith,base_metals,0,3,4,0,0,0,4,0,25,0,,PROV2944,gaelica_area_1
2945,orcish_6,orcish_ancestral_faith,leather,0,4,5,0,0,0,4,0,25,0,,PROV2945,gaelica_area_1
2946,beatepian_lower_3,the_first_emperor,camel,1,2,4,0,0,0,1,0,35,0,,PROV2946,lower_beatep_area_5
2947,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2947,new_world_shouth_area_2
2948,celtican_2,father_protector_pantheon,fish,2,3,7,0,0,0,2,0,25,0,,PROV2948,gaelica_area_1
2949,orcish_6,orcish_ancestral_faith,base_metals,0,4,5,0,0,0,2,0,25,0,,PROV2949,gaelica_area_1
2950,eagelian,the_first_emperor,cattle,0,1,2,0,0,0,0,0,40,0,,PROV2950,egalia_minori_5
2951,intermarenican_5,helluvian,earthware,2,1,7,0,0,0,1,0,30,0,city,,PROV2951
2952,common_dwarven_1,the_old_father_stone,wood,0,3,2,0,1,0,1,0,30,0,,PROV2952,western_skyreach_fothill_3
2953,common_dwarven_2,the_old_father_stone,cattle,1,2,5,0,1,0,1,0,30,0,,PROV2953,passages_of_skyreach_1
2954,,,,0,0,0,0,0,0,0,0,0,0,,PROV2954,flusenviel_sea
2955,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2955,new_world_shouth_area_2
2956,weagelian,the_first_emperor,grain,1,2,7,0,0,0,2,0,25,0,city,,PROV2956
2957,intermarenican_2,helluvian,fish,1,1,11,0,1,0,1,0,30,0,city,,PROV2957
2958,flusenlander_3,the_old_pantheon,cattle,0,0,0,0,0,0,0,5,25,0,,PROV2958,flusenland_area_1
2959,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2959,new_world_shouth_area_1
2960,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2960,new_world_shouth_area_1
2961,zani_vetalian_4,helluvian,hemp,3,1,7,0,0,0,2,0,35,0,,PROV2961,rohenoa_shout_area_1
2962,zani_vetalian_4,helluvian,grain,3,4,11,0,1,0,3,0,35,0,city,PROV2962,rohevia_area_3
2963,eagelian,the_first_emperor,dye,0,0,4,0,0,0,1,0,40,0,,PROV2963,egalia_minori_5
2964,zani_vetalian_4,helluvian,grain,0,0,10,0,0,0,1,0,35,0,city,,PROV2964
2965,beatepian_lower_2,beatepian_pantheon,horses,1,2,4,0,1,0,1,0,35,0,,PROV2965,lower_beatep_area_3
2966,eagelian,the_first_emperor,earthware,0,0,2,0,0,0,1,0,40,0,,PROV2966,egalia_minori_3
2967,eagelian,the_first_emperor,wood,0,0,2,0,0,0,1,0,40,0,,PROV2967,egalia_minori_6
2968,intermarenican_5,helluvian,wood,2,4,5,0,0,0,0,0,30,0,,PROV2968,intermarenica_area_2
2969,common_dwarven_2,the_old_father_stone,stone,1,2,3,0,1,0,1,0,30,0,,PROV2969,passages_of_skyreach_2
2970,common_dwarven_3,the_old_father_stone,stone,1,3,5,0,1,0,3,0,30,0,,PROV2970,grandland_of_skyreach_2
2971,zani_vetalian_4,helluvian,cattle,0,2,7,0,0,0,1,0,35,0,,PROV2971,rohevia_area_3
2972,orcish_6,orcish_ancestral_faith,iron,0,3,6,0,0,0,3,0,25,0,,PROV2972,gaelica_area_1
2973,celtican_2,father_protector_pantheon,salt,1,3,9,0,0,0,2,0,25,0,,PROV2973,gaelica_area_1
2974,beatepian_lower_2,beatepian_pantheon,hemp,1,2,5,0,0,0,1,0,35,0,,PROV2974,lower_beatep_area_2
2975,beatepian_lower_2,the_first_emperor,earthware,0,0,4,0,0,0,1,0,35,0,,PROV2975,lower_beatep_area_2
2976,intermarenican_2,helluvian,wine,2,1,9,0,0,0,0,0,30,0,,PROV2976,intermarenica_area_3
2977,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2977,new_world_shouth_area_2
2978,borderlander_1,great_wolf_pantheon,earthware,0,0,0,0,0,0,0,4,25,0,,PROV2978,morrigan_borderlands_1
2979,beatepian_lower_2,the_first_emperor,marble,2,2,5,0,0,0,0,0,35,0,,PROV2979,lower_beatep_area_2
2980,intermarenican_3,helluvian,fur,1,1,7,0,0,0,1,0,30,0,,PROV2980,intermarenica_area_9
2981,intermarenican_3,helluvian,wood,0,4,3,0,0,0,1,0,30,0,,PROV2981,intermarenica_area_8
2982,flusenlander_3,the_old_pantheon,wood,0,2,2,0,0,0,1,2,25,0,,PROV2982,flusenland_area_2
2983,,,,0,0,0,0,0,0,0,0,0,0,,PROV2983,serpent_sea
2984,aralan,helluvian,fish,4,2,11,0,1,0,2,0,35,0,city,PROV2984,rohevia_area_1
2985,celtican_2,father_protector_pantheon,precious_metals,2,3,8,0,1,0,2,0,25,0,,PROV2985,gaelica_area_1
2986,eagelian,helluvian,grain,10,15,17,0,0,0,5,0,40,0,city,,PROV2986
2987,eagelian,the_first_emperor,iron,1,2,3,0,0,0,1,0,40,0,,PROV2987,egalia_minori_3
2988,intermarenican_3,helluvian,honey,1,1,6,0,0,0,1,0,30,0,,PROV2988,intermarenica_area_9
2989,common_dwarven_1,the_old_father_stone,earthware,1,1,2,0,0,0,1,0,30,0,,PROV2989,western_skyreach_fothill_3
2990,alaguric_4,the_old_pantheon,gems,0,2,3,0,0,0,1,3,25,0,,PROV2990,flusenland_area_1
2991,,the_first_emperor,wood,0,0,0,0,0,0,0,0,0,0,,PROV2991,new_world_shouth_area_2
2992,zani_vetalian_4,helluvian,grain,0,0,9,0,0,0,1,0,35,0,,PROV2992,rohevia_area_1
2993,zani_vetalian_4,helluvian,iron,0,0,8,0,0,0,1,0,35,0,,PROV2993,rohevia_area_1
2994,zani_vetalian_4,helluvian,cattle,0,0,14,0,0,0,1,0,35,0,city,,PROV2994
2995,borderlander_1,great_wolf_pantheon,iron,0,0,4,0,0,0,2,6,25,0,,PROV2995,morrigan_borderlands_1
2996,eagelian,helluvian,vegetables,0,0,4,0,0,0,1,0,40,0,,PROV2996,far_egalia_2
2997,intermarenican_2,helluvian,grain,2,1,11,0,0,0,1,0,30,0,city,,PROV2997
2998,intermarenican_2,helluvian,fur,2,1,6,0,0,0,1,0,30,0,city,,PROV2998
